date,close,open,high,low,volume,change
2016/11/16,22280.53 ,22439.98 ,22499.39 ,22280.53 ,1660000000,-0.19%
2016/11/15,22323.91 ,22270.90 ,22411.12 ,22254.09 ,1510000000,0.46%
2016/11/14,22222.22 ,22344.23 ,22359.01 ,22118.87 ,1970000000,-1.37%
2016/11/11,22531.09 ,22622.46 ,22673.31 ,22442.75 ,2170000000,-1.35%
2016/11/10,22839.11 ,22848.74 ,22918.34 ,22777.51 ,1640000000,1.89%
2016/11/9,22415.19 ,23048.32 ,23048.32 ,21957.71 ,3660000000,-2.16%
2016/11/8,22909.47 ,22981.91 ,22996.97 ,22820.39 ,1050000000,0.47%
2016/11/7,22801.40 ,22682.71 ,22867.24 ,22623.84 ,1420000000,0.70%
2016/11/4,22642.62 ,22611.54 ,22771.61 ,22587.59 ,1050000000,-0.18%
2016/11/3,22683.51 ,22708.55 ,22855.01 ,22683.51 ,1170000000,-0.56%
2016/11/2,22810.50 ,22946.06 ,22956.85 ,22785.35 ,1090000000,-1.45%
2016/11/1,23147.07 ,23015.06 ,23268.05 ,23015.06 ,1590000000,0.93%
2016/10/31,22934.54 ,22845.82 ,23045.53 ,22775.29 ,1340000000,-0.09%
2016/10/28,22954.81 ,23088.83 ,23157.73 ,22847.73 ,1250000000,-0.77%
2016/10/27,23132.35 ,23347.19 ,23352.62 ,23002.53 ,1600000000,-0.83%
2016/10/26,23325.43 ,23396.14 ,23464.03 ,23310.23 ,1060000000,-1.02%
2016/10/25,23565.11 ,23581.69 ,23631.34 ,23506.64 ,1220000000,-0.17%
2016/10/24,23604.08 ,23431.63 ,23620.09 ,23235.61 ,1860000000,0.98%
2016/10/20,23374.40 ,23412.68 ,23500.82 ,23360.55 ,1120000000,0.30%
2016/10/19,23304.97 ,23393.80 ,23445.56 ,23234.67 ,1040000000,-0.38%
2016/10/18,23394.39 ,23130.20 ,23402.89 ,23130.20 ,1420000000,1.55%
2016/10/17,23037.54 ,23164.54 ,23177.19 ,22978.01 ,1160000000,-0.84%
2016/10/14,23233.31 ,23119.96 ,23318.36 ,23087.14 ,1550000000,0.88%
2016/10/13,23031.30 ,23300.38 ,23347.97 ,23006.12 ,2020000000,-1.61%
2016/10/12,23407.05 ,23386.92 ,23444.67 ,23267.63 ,1900000000,-0.60%
2016/10/11,23549.52 ,24013.84 ,24064.50 ,23441.07 ,2220000000,-1.27%
2016/10/7,23851.82 ,23948.95 ,23948.95 ,23770.14 ,1170000000,-0.42%
2016/10/6,23952.50 ,23859.41 ,24004.09 ,23826.45 ,1770000000,0.69%
2016/10/5,23788.31 ,23619.91 ,23847.46 ,23566.22 ,1340000000,0.42%
2016/10/4,23689.44 ,23665.35 ,23689.44 ,23518.56 ,1040000000,0.45%
2016/10/3,23584.43 ,23652.83 ,23698.30 ,23500.71 ,982850000,1.23%
2016/9/30,23297.15 ,23435.29 ,23484.37 ,23239.36 ,1730000000,-1.86%
2016/9/29,23739.47 ,23828.60 ,23828.60 ,23607.99 ,1660000000,0.51%
2016/9/28,23619.65 ,23455.73 ,23619.65 ,23370.44 ,1570000000,0.20%
2016/9/27,23571.90 ,23356.03 ,23646.03 ,23295.05 ,1870000000,1.09%
2016/9/26,23317.92 ,23554.83 ,23563.50 ,23276.13 ,1700000000,-1.56%
2016/9/23,23686.48 ,23836.60 ,23846.71 ,23628.64 ,1930000000,-0.31%
2016/9/22,23759.80 ,23920.18 ,24058.65 ,23683.58 ,2400000000,0.38%
2016/9/21,23669.90 ,23522.86 ,23729.02 ,23436.23 ,1680000000,0.59%
2016/9/20,23530.86 ,23494.01 ,23556.06 ,23397.13 ,1530000000,-0.08%
2016/9/19,23550.45 ,23486.62 ,23625.92 ,23394.95 ,2120000000,0.92%
2016/9/15,23335.59 ,23237.20 ,23471.48 ,23194.37 ,1750000000,0.63%
2016/9/14,23190.64 ,23225.58 ,23371.53 ,23155.73 ,1520000000,-0.11%
2016/9/13,23215.76 ,23564.13 ,23652.41 ,23196.49 ,1670000000,-0.32%
2016/9/12,23290.60 ,23596.03 ,23625.37 ,23290.60 ,2610000000,-3.36%
2016/9/9,24099.70 ,23924.77 ,24364.00 ,23914.73 ,2860000000,0.75%
2016/9/8,23919.34 ,23704.36 ,23928.93 ,23663.59 ,1740000000,0.75%
2016/9/7,23741.81 ,23785.23 ,23830.75 ,23695.68 ,2000000000,-0.19%
2016/9/6,23787.68 ,23683.28 ,23787.68 ,23548.55 ,1890000000,0.58%
2016/9/5,23649.55 ,23576.31 ,23688.41 ,23530.36 ,1970000000,1.65%
2016/9/2,23266.70 ,23157.01 ,23306.48 ,23152.79 ,2590000000,0.45%
2016/9/1,23162.34 ,22897.16 ,23193.03 ,22843.42 ,2170000000,0.81%
2016/8/31,22976.88 ,23043.08 ,23063.15 ,22939.87 ,1930000000,-0.17%
2016/8/30,23016.11 ,22945.08 ,23073.52 ,22898.78 ,1640000000,0.85%
2016/8/29,22821.34 ,22904.20 ,22922.68 ,22762.73 ,1300000000,-0.38%
2016/8/26,22909.54 ,22827.22 ,22997.40 ,22827.22 ,1650000000,0.41%
2016/8/25,22814.95 ,22814.37 ,22898.12 ,22735.03 ,1630000000,-0.03%
2016/8/24,22820.78 ,23010.63 ,23036.07 ,22702.61 ,1820000000,-0.77%
2016/8/23,22998.93 ,22927.47 ,22998.93 ,22854.35 ,1570000000,0.00%
2016/8/22,22997.91 ,22941.53 ,23005.16 ,22792.42 ,1770000000,0.26%
2016/8/19,22937.22 ,23153.74 ,23153.74 ,22875.56 ,2160000000,-0.37%
2016/8/18,23023.16 ,23046.69 ,23193.90 ,22976.11 ,2400000000,0.98%
2016/8/17,22799.78 ,22995.51 ,23029.48 ,22775.87 ,2150000000,-0.48%
2016/8/16,22910.84 ,23008.09 ,23084.52 ,22841.66 ,2070000000,-0.09%
2016/8/15,22932.51 ,22765.23 ,22975.74 ,22765.23 ,2570000000,0.73%
2016/8/12,22766.91 ,22788.88 ,22816.75 ,22704.05 ,2390000000,0.83%
2016/8/11,22580.55 ,22412.31 ,22689.94 ,22359.92 ,2430000000,0.39%
2016/8/10,22492.43 ,22511.10 ,22618.04 ,22399.29 ,1610000000,0.12%
2016/8/9,22465.61 ,22464.10 ,22496.75 ,22402.91 ,1350000000,-0.13%
2016/8/8,22494.76 ,22324.18 ,22503.28 ,22260.07 ,1450000000,1.57%
2016/8/5,22146.09 ,21961.05 ,22193.29 ,21961.05 ,1200000000,1.44%
2016/8/4,21832.23 ,21873.36 ,21922.42 ,21788.31 ,1050000000,0.43%
2016/8/3,21739.12 ,21743.32 ,21822.22 ,21725.38 ,1740000000,-1.76%
2016/8/1,22129.14 ,22027.65 ,22260.95 ,22027.65 ,1870000000,1.09%
2016/7/29,21891.37 ,22055.95 ,22152.75 ,21830.46 ,1800000000,-1.28%
2016/7/28,22174.34 ,22134.12 ,22214.72 ,22053.51 ,1660000000,-0.20%
2016/7/27,22218.99 ,22193.31 ,22277.24 ,21997.88 ,2020000000,0.40%
2016/7/26,22129.73 ,21890.89 ,22300.51 ,21890.89 ,2000000000,0.62%
2016/7/25,21993.44 ,22071.77 ,22071.77 ,21878.88 ,1230000000,0.13%
2016/7/22,21964.27 ,21913.04 ,21972.87 ,21832.43 ,1160000000,-0.16%
2016/7/21,22000.49 ,21971.97 ,22118.22 ,21913.16 ,1620000000,0.54%
2016/7/20,21882.48 ,21646.39 ,21895.23 ,21632.51 ,1460000000,0.97%
2016/7/19,21673.20 ,21734.34 ,21767.88 ,21612.60 ,1300000000,-0.60%
2016/7/18,21803.18 ,21656.88 ,21822.00 ,21616.16 ,1410000000,0.66%
2016/7/15,21659.25 ,21589.08 ,21739.21 ,21515.35 ,1840000000,0.46%
2016/7/14,21561.06 ,21297.54 ,21581.42 ,21242.93 ,2000000000,1.12%
2016/7/13,21322.37 ,21356.64 ,21441.23 ,21279.77 ,1880000000,0.46%
2016/7/12,21224.74 ,21046.94 ,21252.64 ,20957.26 ,2030000000,1.65%
2016/7/11,20880.50 ,20951.17 ,20972.85 ,20840.00 ,2060000000,1.54%
2016/7/8,20564.17 ,20622.83 ,20645.59 ,20468.53 ,1230000000,-0.69%
2016/7/7,20706.92 ,20606.68 ,20731.12 ,20576.74 ,1160000000,1.03%
2016/7/6,20495.29 ,20475.40 ,20560.06 ,20304.39 ,1680000000,-1.23%
2016/7/5,20750.72 ,20919.52 ,20945.98 ,20737.16 ,1260000000,-1.46%
2016/7/4,21059.20 ,20967.47 ,21166.02 ,20840.64 ,1900000000,1.27%
2016/6/30,20794.37 ,20736.85 ,20828.03 ,20614.65 ,2100000000,1.75%
2016/6/29,20436.12 ,20217.07 ,20456.58 ,20217.07 ,1610000000,1.31%
2016/6/28,20172.46 ,19898.75 ,20196.20 ,19898.75 ,1980000000,-0.27%
2016/6/27,20227.30 ,19982.66 ,20329.16 ,19969.47 ,1850000000,-0.16%
2016/6/24,20259.13 ,20483.51 ,21034.18 ,19662.70 ,4080000000,-2.92%
2016/6/23,20868.34 ,20862.59 ,20889.05 ,20753.94 ,1720000000,0.35%
2016/6/22,20795.12 ,20553.94 ,20841.51 ,20515.25 ,1890000000,0.61%
2016/6/21,20668.44 ,20522.36 ,20681.79 ,20516.73 ,1660000000,0.77%
2016/6/20,20510.20 ,20425.06 ,20551.02 ,20288.49 ,1610000000,1.69%
2016/6/17,20169.98 ,20244.23 ,20282.04 ,20090.80 ,2260000000,0.66%
2016/6/16,20038.42 ,20284.91 ,20297.40 ,19964.37 ,1960000000,-2.10%
2016/6/15,20467.52 ,20161.01 ,20553.58 ,20161.01 ,1780000000,0.39%
2016/6/14,20387.53 ,20476.75 ,20537.92 ,20358.94 ,1550000000,-0.61%
2016/6/13,20512.99 ,20647.51 ,20664.59 ,20430.81 ,2150000000,-2.52%
2016/6/10,21042.64 ,21240.08 ,21270.62 ,21017.98 ,1690000000,-1.20%
2016/6/8,21297.88 ,21294.27 ,21352.37 ,21179.95 ,1550000000,-0.14%
2016/6/7,21328.24 ,21218.96 ,21351.33 ,21153.68 ,1880000000,1.42%
2016/6/6,21030.22 ,20971.13 ,21039.87 ,20840.95 ,1480000000,0.40%
2016/6/3,20947.24 ,20956.08 ,21049.20 ,20887.79 ,1930000000,0.42%
2016/6/2,20859.22 ,20769.81 ,20878.21 ,20680.65 ,2050000000,0.47%
2016/6/1,20760.98 ,20726.53 ,20898.45 ,20713.29 ,1470000000,-0.26%
2016/5/31,20815.09 ,20617.33 ,20974.71 ,20617.33 ,3230000000,0.90%
2016/5/30,20629.39 ,20523.67 ,20765.61 ,20465.84 ,1850000000,0.26%
2016/5/27,20576.77 ,20425.00 ,20620.15 ,20290.84 ,1660000000,0.88%
2016/5/26,20397.11 ,20373.48 ,20404.73 ,20249.96 ,1390000000,0.14%
2016/5/25,20368.05 ,20156.76 ,20379.66 ,20156.76 ,2100000000,2.71%
2016/5/24,19830.43 ,19828.02 ,19870.16 ,19712.67 ,1210000000,0.11%
2016/5/23,19809.03 ,19788.13 ,19955.03 ,19750.62 ,1120000000,-0.22%
2016/5/20,19852.20 ,19631.71 ,19954.33 ,19631.71 ,1290000000,0.80%
2016/5/19,19694.33 ,19729.63 ,19793.46 ,19646.35 ,1180000000,-0.67%
2016/5/18,19826.41 ,19862.42 ,19923.83 ,19749.29 ,1390000000,-1.45%
2016/5/17,20118.80 ,19987.24 ,20145.77 ,19847.70 ,1620000000,1.18%
2016/5/16,19883.95 ,19711.77 ,19998.76 ,19705.91 ,1530000000,0.84%
2016/5/13,19719.29 ,19843.49 ,19881.91 ,19594.61 ,1810000000,-0.99%
2016/5/12,19915.46 ,20100.50 ,20100.50 ,19863.62 ,1190000000,-0.70%
2016/5/11,20055.29 ,20347.76 ,20347.76 ,20008.92 ,1380000000,-0.93%
2016/5/10,20242.68 ,19962.43 ,20294.46 ,19962.43 ,1490000000,0.43%
2016/5/9,20156.81 ,20279.90 ,20303.19 ,20125.78 ,1360000000,0.23%
2016/5/6,20109.87 ,20357.45 ,20377.94 ,20058.77 ,1780000000,-1.66%
2016/5/5,20449.82 ,20363.86 ,20534.76 ,20342.75 ,1400000000,-0.37%
2016/5/4,20525.83 ,20556.50 ,20580.38 ,20411.41 ,1600000000,-0.73%
2016/5/3,20676.94 ,21061.77 ,21061.77 ,20668.37 ,1760000000,-1.85%
2016/4/29,21067.05 ,21215.20 ,21235.39 ,21023.77 ,1650000000,-1.50%
2016/4/28,21388.03 ,21488.96 ,21654.07 ,21255.42 ,1740000000,0.12%
2016/4/27,21361.60 ,21372.33 ,21442.51 ,21277.04 ,1290000000,-0.21%
2016/4/26,21407.27 ,21380.02 ,21419.92 ,21080.88 ,1390000000,0.48%
2016/4/25,21304.44 ,21408.56 ,21430.57 ,21254.46 ,1240000000,-0.76%
2016/4/22,21467.04 ,21448.15 ,21495.79 ,21358.53 ,1320000000,-0.72%
2016/4/21,21622.25 ,21406.40 ,21634.74 ,21331.59 ,1760000000,1.82%
2016/4/20,21236.31 ,21452.82 ,21452.82 ,21103.34 ,1770000000,-0.93%
2016/4/19,21436.21 ,21438.13 ,21459.04 ,21259.17 ,1510000000,1.30%
2016/4/18,21161.50 ,21129.68 ,21172.00 ,21002.77 ,1470000000,-0.73%
2016/4/15,21316.47 ,21374.65 ,21423.06 ,21234.12 ,1460000000,-0.10%
2016/4/14,21337.81 ,21456.61 ,21511.08 ,21266.21 ,2120000000,0.85%
2016/4/13,21158.71 ,20739.34 ,21171.29 ,20716.91 ,2580000000,3.19%
2016/4/12,20504.44 ,20440.72 ,20546.43 ,20407.82 ,1030000000,0.31%
2016/4/11,20440.81 ,20255.84 ,20550.95 ,20240.69 ,1270000000,0.35%
2016/4/8,20370.40 ,20061.60 ,20370.44 ,20045.47 ,1480000000,0.51%
2016/4/7,20266.05 ,20297.82 ,20370.52 ,20165.76 ,1540000000,0.29%
2016/4/6,20206.67 ,20100.00 ,20249.84 ,20100.00 ,1380000000,0.15%
2016/4/5,20177.00 ,20311.86 ,20311.86 ,20116.87 ,1930000000,-1.57%
2016/4/1,20498.92 ,20786.18 ,20786.18 ,20455.41 ,1680000000,-1.34%
2016/3/31,20776.70 ,20811.46 ,20872.55 ,20689.22 ,1840000000,-0.13%
2016/3/30,20803.39 ,20545.44 ,20820.73 ,20541.07 ,2120000000,2.15%
2016/3/29,20366.30 ,20386.32 ,20386.32 ,20250.15 ,1340000000,0.10%
2016/3/24,20345.61 ,20450.69 ,20499.40 ,20268.53 ,1510000000,-1.31%
2016/3/23,20615.23 ,20629.40 ,20693.48 ,20513.61 ,1220000000,-0.25%
2016/3/22,20666.75 ,20765.07 ,20765.07 ,20576.80 ,1340000000,-0.08%
2016/3/21,20684.15 ,20738.25 ,20772.46 ,20618.56 ,1570000000,0.06%
2016/3/18,20671.63 ,20599.19 ,20687.97 ,20514.97 ,2160000000,0.82%
2016/3/17,20503.81 ,20580.06 ,20619.34 ,20435.65 ,1750000000,1.21%
2016/3/16,20257.70 ,20339.90 ,20383.20 ,20168.74 ,1250000000,-0.15%
2016/3/15,20288.77 ,20298.15 ,20366.56 ,20254.59 ,1230000000,-0.72%
2016/3/14,20435.34 ,20371.59 ,20512.03 ,20328.88 ,1780000000,1.17%
2016/3/11,20199.60 ,19900.67 ,20238.72 ,19853.63 ,2030000000,1.08%
2016/3/10,19984.42 ,20055.42 ,20184.23 ,19923.54 ,1430000000,-0.06%
2016/3/9,19996.26 ,19898.74 ,20005.41 ,19818.42 ,1240000000,-0.08%
2016/3/8,20011.58 ,20132.10 ,20137.73 ,19902.75 ,1490000000,-0.73%
2016/3/7,20159.72 ,20306.09 ,20331.69 ,20095.63 ,1990000000,-0.08%
2016/3/4,20176.70 ,20052.10 ,20200.38 ,19977.43 ,1970000000,1.18%
2016/3/3,19941.76 ,20082.01 ,20082.01 ,19791.60 ,1820000000,-0.31%
2016/3/2,20003.49 ,19788.17 ,20058.12 ,19783.92 ,2530000000,3.07%
2016/3/1,19407.46 ,19259.99 ,19420.00 ,19108.30 ,1520000000,1.55%
2016/2/29,19111.93 ,19366.17 ,19377.72 ,19053.78 ,1310000000,-1.30%
2016/2/26,19364.15 ,19179.95 ,19436.71 ,19122.56 ,1680000000,2.52%
2016/2/25,18888.75 ,19215.49 ,19215.49 ,18867.70 ,1440000000,-1.58%
2016/2/24,19192.45 ,19282.34 ,19360.80 ,19060.16 ,1340000000,-1.15%
2016/2/23,19414.78 ,19506.94 ,19519.85 ,19328.26 ,1260000000,-0.25%
2016/2/22,19464.09 ,19374.24 ,19524.97 ,19374.24 ,1240000000,0.93%
2016/2/19,19285.50 ,19238.43 ,19342.03 ,19210.65 ,1310000000,-0.40%
2016/2/18,19363.08 ,19409.21 ,19436.39 ,19266.22 ,1900000000,2.32%
2016/2/17,18924.57 ,19198.18 ,19308.54 ,18909.06 ,1740000000,-1.03%
2016/2/16,19122.08 ,19013.74 ,19260.67 ,18974.60 ,1930000000,1.08%
2016/2/15,18918.14 ,18668.87 ,18937.06 ,18668.87 ,1780000000,3.27%
2016/2/12,18319.58 ,18278.80 ,18482.33 ,18278.80 ,2080000000,-1.22%
2016/2/11,18545.80 ,18486.93 ,18627.51 ,18446.56 ,1930000000,-3.85%
2016/2/5,19288.17 ,19287.36 ,19397.88 ,19230.00 ,1300000000,0.55%
2016/2/4,19183.09 ,19190.36 ,19338.37 ,19166.18 ,1610000000,1.01%
2016/2/3,18991.59 ,18910.88 ,19032.71 ,18764.82 ,2190000000,-2.34%
2016/2/2,19446.84 ,19474.87 ,19628.57 ,19403.49 ,1840000000,-0.76%
2016/2/1,19595.50 ,19770.96 ,19770.96 ,19444.26 ,1650000000,-0.45%
2016/1/29,19683.11 ,19138.42 ,19709.99 ,19130.59 ,2420000000,2.54%
2016/1/28,19195.83 ,19093.77 ,19223.59 ,18982.22 ,2000000000,0.75%
2016/1/27,19052.45 ,19211.86 ,19216.99 ,18931.34 ,1990000000,1.02%
2016/1/26,18860.80 ,19068.84 ,19098.07 ,18811.83 ,1930000000,-2.48%
2016/1/25,19340.14 ,19341.41 ,19490.27 ,19291.91 ,1830000000,1.36%
2016/1/22,19080.51 ,19000.79 ,19152.80 ,18769.61 ,2460000000,2.90%
2016/1/21,18542.15 ,19079.13 ,19238.27 ,18534.30 ,2690000000,-1.82%
2016/1/20,18886.30 ,19332.22 ,19332.22 ,18833.88 ,2540000000,-3.82%
2016/1/19,19635.81 ,19283.57 ,19647.75 ,19204.22 ,1880000000,2.07%
2016/1/18,19237.45 ,19287.38 ,19439.49 ,19195.56 ,2100000000,-1.45%
2016/1/15,19520.77 ,19781.46 ,19828.93 ,19500.38 ,1990000000,-1.50%
2016/1/14,19817.41 ,19578.92 ,19893.88 ,19509.08 ,1840000000,-0.59%
2016/1/13,19934.88 ,20028.86 ,20234.78 ,19850.73 ,1840000000,1.13%
2016/1/12,19711.76 ,20030.03 ,20130.80 ,19694.99 ,1890000000,-0.89%
2016/1/11,19888.50 ,19997.42 ,20068.78 ,19865.18 ,2190000000,-2.76%
2016/1/8,20453.71 ,20491.88 ,20596.42 ,20324.62 ,2140000000,0.59%
2016/1/7,20333.34 ,20772.60 ,20826.44 ,20323.97 ,3070000000,-3.09%
2016/1/6,20980.81 ,21142.63 ,21199.62 ,20947.30 ,1700000000,-0.98%
2016/1/5,21188.72 ,21318.69 ,21452.74 ,21095.90 ,1530000000,-0.65%
2016/1/4,21327.12 ,21782.62 ,21794.84 ,21227.61 ,1770000000,-2.68%
2015/12/31,21914.40 ,21892.25 ,21970.33 ,21864.12 ,525970000,0.15%
2015/12/30,21882.15 ,22094.59 ,22114.56 ,21868.03 ,1090000000,-0.53%
2015/12/29,21999.62 ,21923.27 ,22024.28 ,21881.71 ,790490000,0.36%
2015/12/28,21919.62 ,22151.73 ,22151.73 ,21880.51 ,901160000,-0.99%
2015/12/24,22138.13 ,22207.82 ,22217.45 ,22128.72 ,734830000,0.44%
2015/12/23,22040.59 ,21869.40 ,22103.63 ,21846.48 ,1090000000,0.96%
2015/12/22,21830.02 ,21846.90 ,21870.31 ,21750.74 ,945080000,0.18%
2015/12/21,21791.68 ,21641.17 ,21871.22 ,21641.17 ,1340000000,0.17%
2015/12/18,21755.56 ,21656.56 ,21956.49 ,21625.82 ,1830000000,-0.53%
2015/12/17,21872.06 ,21841.09 ,22005.19 ,21763.76 ,1650000000,0.79%
2015/12/16,21701.21 ,21557.73 ,21772.79 ,21557.73 ,1700000000,2.01%
2015/12/15,21274.37 ,21215.54 ,21442.21 ,21215.54 ,1620000000,-0.17%
2015/12/14,21309.85 ,21063.28 ,21378.19 ,21010.26 ,1770000000,-0.72%
2015/12/11,21464.05 ,21719.17 ,21731.39 ,21440.70 ,1440000000,-1.11%
2015/12/10,21704.61 ,21714.23 ,21880.19 ,21668.12 ,1640000000,-0.45%
2015/12/9,21803.76 ,21773.77 ,21872.33 ,21755.69 ,1410000000,-0.46%
2015/12/8,21905.13 ,22058.55 ,22058.55 ,21765.62 ,1870000000,-1.34%
2015/12/7,22203.22 ,22336.32 ,22352.25 ,22200.55 ,1330000000,-0.15%
2015/12/4,22235.89 ,22142.11 ,22242.49 ,22108.46 ,1660000000,-0.81%
2015/12/3,22417.01 ,22327.04 ,22485.25 ,22327.04 ,1310000000,-0.28%
2015/12/2,22479.69 ,22471.35 ,22563.47 ,22368.66 ,1720000000,0.44%
2015/12/1,22381.35 ,22197.81 ,22477.51 ,22143.57 ,2050000000,1.75%
2015/11/30,21996.42 ,21974.81 ,22195.25 ,21907.35 ,2930000000,-0.33%
2015/11/27,22068.32 ,22555.42 ,22555.42 ,22051.01 ,2110000000,-1.87%
2015/11/26,22488.94 ,22749.60 ,22787.50 ,22453.69 ,1160000000,-0.04%
2015/11/25,22498.00 ,22533.53 ,22617.21 ,22436.01 ,1560000000,-0.40%
2015/11/24,22587.63 ,22593.09 ,22629.75 ,22433.51 ,1230000000,-0.35%
2015/11/23,22665.90 ,22760.05 ,22802.71 ,22619.68 ,1110000000,-0.39%
2015/11/20,22754.72 ,22510.45 ,22790.07 ,22412.03 ,1270000000,1.13%
2015/11/19,22500.22 ,22423.88 ,22559.06 ,22416.00 ,1420000000,1.41%
2015/11/18,22188.26 ,22331.77 ,22349.73 ,22163.28 ,1250000000,-0.34%
2015/11/17,22264.25 ,22315.18 ,22497.33 ,22243.96 ,1680000000,1.15%
2015/11/16,22010.82 ,21958.28 ,22127.38 ,21958.28 ,1870000000,-1.72%
2015/11/13,22396.14 ,22494.09 ,22519.33 ,22318.62 ,2060000000,-2.15%
2015/11/12,22888.92 ,22477.60 ,22980.97 ,22454.96 ,1900000000,2.40%
2015/11/11,22352.17 ,22394.15 ,22479.46 ,22324.41 ,1460000000,-0.22%
2015/11/10,22401.70 ,22505.70 ,22534.92 ,22339.69 ,1850000000,-1.43%
2015/11/9,22726.77 ,22753.51 ,22970.83 ,22689.26 ,1590000000,-0.61%
2015/11/6,22867.33 ,22914.20 ,22922.79 ,22791.91 ,1440000000,-0.80%
2015/11/5,23051.04 ,23045.10 ,23180.27 ,22960.62 ,1550000000,-0.01%
2015/11/4,23053.57 ,22737.44 ,23342.07 ,22737.44 ,2680000000,2.15%
2015/11/3,22568.43 ,22603.15 ,22697.00 ,22560.17 ,1520000000,0.89%
2015/11/2,22370.04 ,22502.28 ,22605.80 ,22332.71 ,1690000000,-1.19%
2015/10/30,22640.04 ,22785.86 ,22847.16 ,22612.56 ,1580000000,-0.79%
2015/10/29,22819.94 ,23054.53 ,23054.53 ,22811.32 ,1810000000,-0.60%
2015/10/28,22956.57 ,23070.70 ,23120.25 ,22923.66 ,1420000000,-0.80%
2015/10/27,23142.73 ,23053.12 ,23143.88 ,22885.22 ,1580000000,0.11%
2015/10/26,23116.25 ,23423.64 ,23423.64 ,23066.94 ,1510000000,-0.15%
2015/10/23,23151.94 ,23220.38 ,23220.38 ,23088.03 ,1540000000,1.34%
2015/10/22,22845.37 ,22795.58 ,22869.59 ,22727.59 ,1420000000,-0.63%
2015/10/20,22989.22 ,22991.60 ,23057.93 ,22843.04 ,1260000000,-0.37%
2015/10/19,23075.61 ,23085.61 ,23100.66 ,22913.60 ,1300000000,0.04%
2015/10/16,23067.37 ,23133.59 ,23178.14 ,22953.56 ,1980000000,0.78%
2015/10/15,22888.17 ,22667.42 ,22940.25 ,22567.65 ,1980000000,2.00%
2015/10/14,22439.91 ,22398.82 ,22576.50 ,22356.56 ,1390000000,-0.71%
2015/10/13,22600.46 ,22677.60 ,22798.90 ,22515.73 ,1760000000,-0.57%
2015/10/12,22730.93 ,22614.33 ,22779.50 ,22562.26 ,1930000000,1.21%
2015/10/9,22458.80 ,22615.94 ,22807.86 ,22440.88 ,2480000000,0.46%
2015/10/8,22354.91 ,22588.69 ,22588.69 ,22201.11 ,1990000000,-0.71%
2015/10/7,22515.76 ,21884.73 ,22527.79 ,21817.42 ,3020000000,3.13%
2015/10/6,21831.62 ,22169.10 ,22169.10 ,21719.29 ,1670000000,-0.10%
2015/10/5,21854.50 ,21930.97 ,21980.84 ,21739.90 ,1510000000,1.62%
2015/10/2,21506.09 ,21172.94 ,21530.80 ,21130.11 ,2230000000,3.17%
2015/9/30,20846.30 ,20795.93 ,20939.39 ,20683.11 ,2200000000,1.41%
2015/9/29,20556.60 ,20579.22 ,20579.22 ,20368.12 ,2620000000,-2.97%
2015/9/25,21186.32 ,21070.39 ,21318.33 ,20957.99 ,1780000000,0.43%
2015/9/24,21095.98 ,21304.90 ,21363.21 ,21053.50 ,1650000000,-0.97%
2015/9/23,21302.91 ,21529.47 ,21577.45 ,21008.61 ,2380000000,-2.26%
2015/9/22,21796.58 ,21794.34 ,22111.67 ,21768.98 ,1480000000,0.18%
2015/9/21,21756.93 ,21614.43 ,21778.06 ,21590.70 ,1420000000,-0.75%
2015/9/18,21920.83 ,21807.25 ,22052.11 ,21807.25 ,2120000000,0.30%
2015/9/17,21854.63 ,22172.68 ,22203.36 ,21718.71 ,2180000000,-0.51%
2015/9/16,21966.66 ,21731.34 ,22103.06 ,21608.50 ,2140000000,2.38%
2015/9/15,21455.23 ,21527.53 ,21634.48 ,21411.17 ,1390000000,-0.49%
2015/9/14,21561.90 ,21678.88 ,21762.15 ,21441.71 ,1520000000,0.27%
2015/9/11,21504.37 ,21710.13 ,21909.82 ,21472.16 ,2440000000,-0.27%
2015/9/10,21562.50 ,21667.86 ,21771.57 ,21492.09 ,2160000000,-2.57%
2015/9/9,22131.31 ,21632.69 ,22228.59 ,21529.81 ,3040000000,4.10%
2015/9/8,21259.04 ,20636.83 ,21431.99 ,20524.88 ,2340000000,3.28%
2015/9/7,20583.52 ,20683.31 ,21056.39 ,20579.93 ,1710000000,-1.23%
2015/9/4,20840.61 ,21158.93 ,21174.86 ,20715.02 ,2190000000,-0.45%
2015/9/2,20934.94 ,21101.42 ,21288.53 ,20771.77 ,2590000000,-1.18%
2015/9/1,21185.43 ,21692.78 ,21692.78 ,21170.86 ,2220000000,-2.24%
2015/8/31,21670.58 ,21793.02 ,21793.02 ,21399.62 ,2770000000,0.27%
2015/8/28,21612.39 ,22424.40 ,22424.40 ,21585.33 ,3100000000,-1.04%
2015/8/27,21838.54 ,21758.62 ,21963.43 ,21407.59 ,3290000000,3.60%
2015/8/26,21080.39 ,21434.25 ,21686.45 ,21060.09 ,3050000000,-1.52%
2015/8/25,21404.96 ,21119.53 ,21871.40 ,20865.26 ,3700000000,0.72%
2015/8/24,21251.57 ,21605.97 ,21679.45 ,21136.48 ,3690000000,-5.17%
2015/8/21,22409.62 ,22343.25 ,22492.79 ,22185.85 ,2570000000,-1.53%
2015/8/20,22757.47 ,22973.87 ,23033.97 ,22610.53 ,2410000000,-1.77%
2015/8/19,23167.85 ,23555.02 ,23586.79 ,23138.73 ,1970000000,-1.31%
